Datetime,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,CO_ugm3,O3_ugm3,SO2_ugm3,Temp_2m_C,Humidity_Percent,Wind_Speed_10m_kmh
2022-10-31 14:00:00,111.5,164.4,27.9,759.0,211.0,52.5,29.4,41.0,5.2
2022-10-31 15:00:00,108.7,160.2,57.0,1063.0,177.0,57.0,29.4,41.0,6.6
2022-10-31 16:00:00,124.3,181.6,102.4,1559.0,123.0,66.5,28.6,49.0,4.6
2022-10-31 17:00:00,149.9,217.5,102.5058823529412,1787.0,85.0,66.50740740740741,27.0,58.0,3.7
2022-10-31 18:00:00,150.55882352941177,256.1,102.61176470588236,1960.0,65.0,66.51481481481481,25.2,67.0,4.7
2022-10-31 19:00:00,151.21764705882353,297.1,102.71764705882352,2209.0,38.0,66.52222222222223,23.4,75.0,6.4
2022-11-02 19:00:00,115.5,177.9,82.9,1053.0,52.0,66.87777777777778,24.4,66.0,11.1
2022-11-02 20:00:00,102.4,161.1,70.9,876.0,42.0,66.8851851851852,23.4,67.0,11.2
2022-11-02 21:00:00,93.8,149.5,60.2,774.0,43.0,66.89259259259259,22.4,72.0,10.0
2022-11-02 22:00:00,89.6,143.0,48.3,684.0,47.0,66.9,21.4,76.0,8.9
2022-11-02 23:00:00,85.9,136.4,35.8,597.0,52.0,47.5,20.5,78.0,9.8
2022-11-03 00:00:00,83.1,131.3,31.2,569.0,52.0,40.7,19.7,82.0,9.7
2022-11-03 01:00:00,81.0,126.7,29.3,566.0,51.0,39.3,19.2,84.0,9.7
2022-11-03 02:00:00,79.6,122.9,28.2,571.0,48.0,39.5,18.8,85.0,10.1
2022-11-03 03:00:00,78.9,121.1,28.0,572.0,45.0,39.0,18.7,85.0,10.5
2022-11-03 04:00:00,78.5,119.7,28.9,577.0,42.0,39.3,18.5,86.0,11.2
2022-11-03 05:00:00,78.0,117.3,30.1,578.0,41.0,39.9,17.8,90.0,9.7
2022-11-03 06:00:00,76.4,114.8,29.9,603.0,40.0,39.8,17.8,90.0,10.5
2022-11-03 07:00:00,78.7,117.3,29.6,639.0,39.0,39.8,18.8,87.0,9.4
2022-11-03 08:00:00,79.4,117.6,29.2,672.0,48.0,42.9,21.2,80.0,7.6
2022-11-03 09:00:00,74.0,110.8,28.3,666.0,71.0,49.0,23.8,73.0,9.0
2022-11-03 10:00:00,70.1,105.2,27.1,645.0,104.0,57.5,26.4,64.0,11.2
2022-11-03 11:00:00,67.3,101.7,28.1,635.0,138.0,70.6,28.6,51.0,14.1
2022-11-03 12:00:00,66.8,102.2,31.1,634.0,150.0,77.7,29.8,41.0,14.7
2022-11-03 13:00:00,67.1,103.8,35.8,642.0,154.0,76.18,30.4,36.0,13.9
2022-11-03 14:00:00,67.8,106.2,47.5,749.0,147.0,74.66,30.6,35.0,13.0
2022-11-03 15:00:00,69.2,109.2,64.1,971.0,127.0,73.14,30.3,36.0,11.8
2022-11-03 16:00:00,81.5,124.8,85.2,1273.0,97.0,71.61999999999999,28.8,48.0,8.9
2022-11-03 17:00:00,103.8,157.9,113.6,1874.0,47.0,70.1,25.7,70.0,7.5
2022-11-03 18:00:00,124.3,189.1,115.5,1851.7222222222224,37.0,70.33809523809524,24.6,72.0,7.4
2022-11-03 19:00:00,138.8,210.5,118.1,1829.4444444444443,23.0,70.57619047619048,23.7,73.0,7.8
2022-11-03 20:00:00,149.5,225.8,116.0,1807.1666666666667,11.0,70.8142857142857,22.7,76.0,7.7
2022-11-04 11:00:00,133.6,203.0,100.4,1473.0,136.0,74.38571428571429,29.0,51.0,1.8
2022-11-04 12:00:00,129.5,197.4,82.1,982.0,164.0,74.62380952380951,29.8,48.0,1.3
2022-11-04 13:00:00,121.5,185.8,65.4,898.0,189.0,74.86190476190475,30.3,47.0,2.9
2022-11-04 14:00:00,116.6,179.3,61.0,1058.0,198.0,75.1,30.5,45.0,4.0
2022-11-04 15:00:00,115.5,177.9,84.2,1354.0,171.0,76.6,30.4,45.0,3.9
2022-11-04 16:00:00,145.3,217.9,84.53571428571429,1827.0,125.0,76.57499999999999,29.7,49.0,4.6
2022-11-04 17:00:00,136.4,199.8,84.87142857142858,1687.0,69.0,76.55,26.2,72.0,9.4
2022-11-04 18:00:00,143.0,208.6,85.20714285714286,2172.0,53.0,76.52499999999999,24.8,76.0,9.5
2022-11-05 02:00:00,161.1625,243.1,87.89285714285715,2256.4444444444443,0.0,76.325,20.1,91.0,9.1
2022-11-05 03:00:00,162.1,237.0,88.22857142857143,2267.0,0.0,76.3,19.8,91.0,9.3
2022-11-05 04:00:00,156.0,228.2,88.56428571428572,2000.0,0.0,68.3,19.5,92.0,8.9
2022-11-05 05:00:00,144.8,211.4,88.9,1804.0,21.0,53.5,19.4,92.0,8.2
2022-11-05 06:00:00,143.0,208.6,93.9,1956.0,18.0,51.2,19.6,92.0,8.2
2022-11-05 07:00:00,142.0,207.2,100.9,2167.0,13.0,48.0,20.4,89.0,8.2
2022-11-05 08:00:00,142.0,207.2,102.8,2247.0,22.0,49.8,22.1,83.0,9.0
2022-11-05 09:00:00,135.0,199.8,92.8,1975.0,51.0,61.3,24.5,74.0,10.0
2022-11-05 10:00:00,130.9,195.6,76.6,1532.0,92.0,78.1,26.6,66.0,12.1
2022-11-05 11:00:00,122.9,186.7,57.4,1040.0,137.0,77.34285714285714,28.1,61.0,13.8
2022-11-05 12:00:00,116.4,178.8,46.6,869.0,156.0,76.58571428571427,29.1,57.0,13.8
2022-11-05 13:00:00,111.5,172.3,37.5,785.0,168.0,75.82857142857142,29.7,55.0,12.5
2022-11-05 14:00:00,108.7,168.6,37.9,811.0,164.0,75.07142857142857,29.9,53.0,11.3
2022-11-05 15:00:00,107.8,167.2,56.7,972.0,138.0,74.31428571428572,29.8,53.0,10.7
2022-11-05 16:00:00,115.5,174.6,85.9,1233.0,97.0,73.55714285714285,29.0,57.0,8.7
2022-11-05 17:00:00,134.6,199.3,112.2,1384.0,78.0,72.8,26.4,78.0,5.8
2022-11-05 18:00:00,141.1,207.7,114.4,1496.0,65.0,70.3,25.6,77.0,8.5
2022-11-05 19:00:00,142.0,208.6,117.6,1653.0,46.0,67.0,24.3,82.0,9.4
2022-11-05 20:00:00,141.1,207.2,120.7,1779.0,25.0,63.2,23.4,85.0,10.5
2022-11-05 21:00:00,139.2,205.4,119.93333333333334,1737.0,18.0,61.8,22.9,85.0,11.6
2022-11-05 22:00:00,137.4,202.6,119.16666666666669,1626.0,15.0,61.1,22.3,85.0,10.5
2022-11-05 23:00:00,134.6,198.8,118.4,1469.0,14.0,60.4,21.5,87.0,8.9
2022-11-06 00:00:00,131.8,195.6,108.4,1371.0,16.0,59.8,21.1,88.0,8.9
2022-11-06 01:00:00,132.2,196.0,94.3,1273.0,21.0,59.5,20.5,90.0,8.2
2022-11-06 02:00:00,135.0,199.3,77.1,1172.0,26.0,58.6,20.0,92.0,7.9
2022-11-06 03:00:00,136.9,201.6,66.3,1114.0,29.0,57.3,19.6,92.0,7.8
2022-11-06 04:00:00,136.4,200.2,56.7,1073.0,31.0,55.7,19.3,93.0,7.9
2022-11-06 05:00:00,162.1,237.0,74.3,1471.0,17.0,57.8,19.0,94.0,9.3
2022-11-06 06:00:00,159.38,244.9,82.2,1724.0,16.0,57.5,18.9,94.0,8.5
2022-11-06 07:00:00,156.66,254.3,93.3,2077.0,14.0,57.2,19.8,91.0,7.4
2022-11-06 08:00:00,153.94,258.0,102.4,2307.0,19.0,62.3,21.8,84.0,7.5
2022-11-06 09:00:00,151.22,242.1,100.2,2074.0,33.0,75.2,24.1,76.0,8.9
2022-11-06 10:00:00,148.5,222.1,93.3,1635.0,52.0,75.34615384615385,25.9,70.0,8.9
2022-11-06 11:00:00,131.3,197.9,82.5,1136.0,75.0,75.49230769230769,27.2,66.0,8.4
2022-11-06 12:00:00,119.2,179.7,70.8,939.0,90.0,75.63846153846154,28.0,63.0,8.9
2022-11-06 19:00:00,161.6,235.6,113.63,2308.0,18.0,76.66153846153846,24.0,84.0,7.0
2022-11-06 23:00:00,156.0,227.7,114.87,2272.0,0.0,74.4,21.3,85.0,8.4
2022-11-07 00:00:00,153.7,224.4,115.18,2148.0,0.0,73.2,20.5,91.0,7.4
2022-11-07 01:00:00,154.1,225.4,115.49,2005.0,0.0,72.7,20.1,91.0,8.0
2022-11-07 02:00:00,157.4,229.6,115.8,1875.0,0.0,73.3,20.5,86.0,3.1
2022-11-07 03:00:00,161.1,235.6,111.8,1853.0,0.0,75.9,19.0,95.0,5.2
2022-11-07 04:00:00,159.37142857142857,244.9,108.4,1876.0,0.0,76.15,18.6,98.0,5.6
2022-11-07 05:00:00,157.64285714285714,265.4,104.6,2277.0,5.0,76.4,18.6,100.0,6.2
2022-11-07 06:00:00,155.9142857142857,279.4,109.7,2203.2,4.0,73.4,18.9,99.0,6.2
2022-11-07 07:00:00,154.18571428571428,293.4,116.7,2129.4,4.0,69.4,19.6,98.0,5.4
2022-11-07 08:00:00,152.45714285714286,292.4,117.5,2055.6,18.0,72.1,21.5,92.0,3.7
2022-11-07 09:00:00,150.72857142857143,257.0,104.7,1981.8,52.0,72.37777777777777,24.5,81.0,4.2
2022-11-07 10:00:00,149.0,221.2,84.7,1908.0,98.0,72.65555555555555,26.9,67.0,3.9
2022-11-07 11:00:00,127.1,191.4,61.5,1174.0,149.0,72.93333333333332,28.7,55.0,3.6
2022-11-07 14:00:00,87.8,132.2,40.2,740.0,176.0,73.76666666666667,29.3,38.0,15.0
2022-11-07 15:00:00,81.3,122.0,63.3,984.0,146.0,74.04444444444444,29.1,40.0,8.9
2022-11-07 16:00:00,106.2,156.5,98.9,1393.0,101.0,74.32222222222222,28.3,46.0,3.5
2022-11-07 17:00:00,122.0,179.3,101.4,1548.0,64.0,74.6,24.0,82.0,3.7
2022-11-07 18:00:00,132.2,193.7,103.9,2042.0,56.0,75.05555555555556,23.7,70.0,13.0
2022-11-07 19:00:00,144.4,211.4,106.4,1942.5454545454545,45.0,75.5111111111111,23.0,72.0,7.6
2022-11-07 20:00:00,151.3,221.7,108.9,1843.090909090909,31.0,75.96666666666667,22.0,79.0,6.4
2022-11-08 02:00:00,150.9,222.6,84.3,1246.3636363636365,7.0,78.7,18.4,88.0,6.8
2022-11-08 03:00:00,140.2,207.7,72.6,1146.909090909091,10.0,69.7,17.8,88.0,7.2
2022-11-08 04:00:00,131.8,194.6,60.3,1047.4545454545455,15.0,62.8,17.8,86.0,4.3
2022-11-08 05:00:00,92.0,136.0,48.2,948.0,28.0,45.3,18.0,94.0,6.2
2022-11-08 06:00:00,102.7,151.8,59.7,1469.0,22.0,50.5,17.8,96.0,5.9
2022-11-08 07:00:00,124.3,183.5,75.8,2200.0,14.0,58.1,18.9,93.0,4.7
2022-11-08 08:00:00,127.6,187.2,89.4,2056.0,15.0,68.9,20.8,86.0,5.0
2022-11-08 09:00:00,112.7,166.2,86.6,1912.0,35.0,78.4,23.1,77.0,4.7
2022-11-08 10:00:00,105.7,156.9,77.1,1768.0,64.0,76.84,25.2,67.0,4.1
2022-11-08 11:00:00,95.7,142.5,63.8,994.0,99.0,75.28,26.5,64.0,7.9
2022-11-08 12:00:00,84.1,125.7,54.0,735.0,117.0,73.72,27.3,57.0,2.7
2022-11-08 13:00:00,78.7,118.0,43.6,600.0,131.0,72.16,28.4,50.0,6.8
2022-11-08 14:00:00,75.4,113.4,40.5,622.0,133.0,70.6,28.7,47.0,4.7
2022-11-08 15:00:00,73.3,110.6,55.2,882.0,112.0,66.7,27.2,51.0,5.9
2022-11-08 16:00:00,84.3,124.8,79.1,1299.0,78.0,64.4,20.7,81.0,8.25
2022-11-08 17:00:00,89.2,131.3,79.1,1197.0,38.0,61.5,22.6,74.0,10.6
2022-11-08 18:00:00,99.7,146.7,85.2,1870.0,28.0,75.7,21.8,76.0,15.0
2022-11-08 19:00:00,120.1,176.5,93.9,1840.0,14.0,74.47272727272727,21.2,79.0,4.3
2022-11-08 20:00:00,140.2,204.9,100.7,1810.0,0.0,73.24545454545455,20.9,83.0,4.4
2022-11-08 21:00:00,156.9,228.6,98.0,1780.0,0.0,72.01818181818182,21.2,75.0,1.8
2022-11-09 02:00:00,156.0,226.8,69.2,1630.0,0.0,65.88181818181819,17.8,89.0,6.6
2022-11-09 03:00:00,160.7,233.8,64.2,1600.0,0.0,64.65454545454546,17.5,89.0,6.7
2022-11-09 04:00:00,134.35,239.3,59.1,1570.0,0.0,63.42727272727273,17.0,90.0,5.6
2022-11-09 05:00:00,108.0,161.6,89.8,1540.0,0.0,62.2,17.0,94.0,6.5
2022-11-09 06:00:00,119.7,178.8,98.2,1909.0,1.0,60.3,17.3,94.0,4.7
2022-11-09 07:00:00,139.7,207.7,110.2,2063.6666666666665,3.0,57.8,17.9,91.0,2.9
2022-11-09 08:00:00,124.8,184.4,116.8,2218.333333333333,15.0,59.6,19.9,84.0,2.5
2022-11-09 09:00:00,100.1,149.0,106.9,2373.0,35.0,69.8,22.2,75.0,2.3
2022-11-09 10:00:00,89.4,132.7,89.2,1683.0,63.0,69.96896551724137,24.4,65.0,2.0
2022-11-09 11:00:00,84.8,125.7,67.8,921.0,97.0,70.13793103448276,26.1,55.0,0.4
2022-11-09 12:00:00,79.6,118.3,54.8,672.0,122.0,70.30689655172414,26.3,50.0,4.1
2022-11-10 11:00:00,87.3,129.9,58.7,979.0,133.0,74.19310344827586,23.9,62.0,7.7
2022-11-10 12:00:00,79.4,119.2,42.5,596.0,154.0,74.36206896551724,24.8,57.0,8.4
2022-11-10 13:00:00,73.8,111.3,31.6,508.0,169.0,74.53103448275863,25.5,53.0,7.6
2022-11-10 14:00:00,69.6,105.5,31.9,636.0,170.0,74.7,25.7,53.0,7.6
2022-11-10 15:00:00,68.9,104.8,52.2,879.0,147.0,71.3,25.8,53.0,10.5
2022-11-10 16:00:00,85.9,127.6,84.3,1276.0,108.0,76.7,25.1,61.0,8.0
2022-11-10 17:00:00,97.6,144.4,95.8,1182.0,91.0,64.3,22.1,76.0,5.6
2022-11-10 18:00:00,102.4,151.3,92.2,1286.0,81.0,61.0,21.6,73.0,7.2
2022-11-10 19:00:00,103.1,151.8,86.9,1437.0,68.0,56.3,20.5,78.0,8.5
